time_of_the_day,Day,CPU_Usage(%),Memory_Usage(%),Network_bandwidth_usage,Number_of_active_request,Response_time(ms),Disk_I/O,Predicted_Response(ms),Delta_ms
07:17,Saturday,43,46,126,186,235,33.0,235.76,0.7599999999999909
07:18,Saturday,44,47,127,187,236,34.0,236.21,0.21000000000000796
07:19,Saturday,44,47,127,187,236,34.0,236.21,0.21000000000000796
07:20,Saturday,45,48,128,188,237,35.0,237.31,0.3100000000000023
07:21,Saturday,45,48,128,188,237,35.0,237.31,0.3100000000000023
07:22,Saturday,46,49,129,189,238,36.0,238.335,0.33500000000000796
07:23,Saturday,46,49,129,189,238,36.0,238.335,0.33500000000000796
07:24,Saturday,47,50,130,190,239,37.0,240.265,1.2649999999999864
07:25,Saturday,47,50,130,190,239,37.0,240.265,1.2649999999999864
07:26,Saturday,48,51,131,191,240,38.0,244.39,4.389999999999986
07:27,Saturday,48,51,131,191,240,38.0,244.39,4.389999999999986
07:28,Saturday,49,52,132,192,241,39.0,245.725,4.724999999999994
07:29,Saturday,49,52,132,192,241,39.0,245.725,4.724999999999994
07:30,Saturday,50,53,133,193,242,40.0,242.72,0.7199999999999989
07:31,Saturday,50,53,133,193,242,40.0,242.72,0.7199999999999989
07:32,Saturday,51,54,134,194,243,41.0,246.305,3.305000000000007
07:33,Saturday,51,54,134,194,243,41.0,246.305,3.305000000000007
07:34,Saturday,52,55,135,195,244,42.0,247.265,3.2649999999999864
07:35,Saturday,52,55,135,195,244,42.0,247.265,3.2649999999999864
07:36,Saturday,53,56,136,196,245,43.0,253.375,8.375
07:37,Saturday,53,56,136,196,245,43.0,253.375,8.375
07:38,Saturday,54,57,137,197,246,44.0,247.7,1.6999999999999886
07:39,Saturday,54,57,137,197,246,44.0,247.7,1.6999999999999886
07:40,Saturday,55,58,138,198,247,45.0,249.355,2.3549999999999898
07:41,Saturday,55,58,138,198,247,45.0,249.355,2.3549999999999898
07:42,Saturday,56,59,139,199,248,46.0,248.795,0.7949999999999875
07:43,Saturday,56,59,139,199,248,46.0,248.795,0.7949999999999875
07:44,Saturday,57,60,140,200,249,47.0,249.085,0.08500000000000796
07:45,Saturday,57,60,140,200,249,47.0,249.085,0.08500000000000796
07:46,Saturday,58,61,141,201,250,48.0,249.975,-0.025000000000005684
07:47,Saturday,58,61,141,201,250,48.0,249.975,-0.025000000000005684
07:48,Saturday,59,62,142,202,251,49.0,251.02,0.020000000000010232
07:49,Saturday,59,62,142,202,251,49.0,251.02,0.020000000000010232
07:50,Saturday,60,63,143,203,252,50.0,251.99,-0.009999999999990905
07:51,Saturday,60,63,143,203,252,50.0,251.99,-0.009999999999990905
07:52,Saturday,61,64,144,204,253,51.0,252.905,-0.09499999999999886
07:53,Saturday,61,64,144,204,253,51.0,252.905,-0.09499999999999886
07:54,Saturday,62,65,145,205,254,52.0,253.955,-0.044999999999987494
07:55,Saturday,62,65,145,205,254,52.0,253.955,-0.044999999999987494
07:56,Saturday,63,66,146,206,255,53.0,255.0,0.0
07:57,Saturday,63,66,146,206,255,53.0,255.0,0.0
07:58,Saturday,64,67,147,207,256,54.0,256.52,0.5199999999999818
07:59,Saturday,64,67,147,207,256,54.0,256.52,0.5199999999999818
08:00,Saturday,65,68,148,208,257,55.0,257.095,0.09500000000002728
08:01,Saturday,65,68,148,208,257,55.0,257.095,0.09500000000002728
08:02,Saturday,66,69,149,209,258,56.0,258.155,0.15499999999997272
08:03,Saturday,66,69,149,209,258,56.0,258.155,0.15499999999997272
08:04,Saturday,67,70,150,210,259,57.0,259.025,0.024999999999977263
08:05,Saturday,67,70,150,210,259,57.0,259.025,0.024999999999977263
08:06,Saturday,68,71,151,211,260,58.0,260.1,0.10000000000002274
08:07,Saturday,68,71,151,211,260,58.0,260.1,0.10000000000002274
08:08,Saturday,69,72,152,212,261,59.0,261.015,0.014999999999986358
08:09,Saturday,69,72,152,212,261,59.0,261.015,0.014999999999986358
08:10,Saturday,70,73,153,213,262,60.0,262.19,0.18999999999999773
08:11,Saturday,70,73,153,213,262,60.0,262.19,0.18999999999999773
08:12,Saturday,71,74,154,214,263,61.0,263.11,0.11000000000001364
08:13,Saturday,71,74,154,214,263,61.0,263.11,0.11000000000001364
08:14,Saturday,72,75,155,215,264,62.0,263.935,-0.06499999999999773
08:15,Saturday,72,75,155,215,264,62.0,263.935,-0.06499999999999773
08:16,Saturday,73,76,156,216,265,63.0,265.03,0.029999999999972715
08:17,Saturday,73,76,156,216,265,63.0,265.03,0.029999999999972715
08:18,Saturday,74,77,157,217,266,64.0,266.12,0.12000000000000455
08:19,Saturday,74,77,157,217,266,64.0,266.12,0.12000000000000455
08:20,Saturday,75,78,158,218,267,65.0,268.01,1.009999999999991
08:21,Saturday,75,78,158,218,267,65.0,268.01,1.009999999999991
08:22,Saturday,76,79,159,219,268,66.0,268.73,0.7300000000000182
08:23,Saturday,76,79,159,219,268,66.0,268.73,0.7300000000000182
08:24,Saturday,77,80,160,220,269,67.0,269.175,0.17500000000001137
08:25,Saturday,77,80,160,220,269,67.0,269.175,0.17500000000001137
08:26,Saturday,78,81,161,221,270,68.0,270.58,0.5799999999999841
08:27,Saturday,78,81,161,221,270,68.0,270.58,0.5799999999999841
08:28,Saturday,79,82,162,222,271,69.0,271.73,0.7300000000000182
08:29,Saturday,79,82,162,222,271,69.0,271.73,0.7300000000000182
08:30,Saturday,115,98,282,420,503,60.0,503.0,0.0
08:31,Saturday,116,98,283,422,504,60.0,504.0,0.0
08:32,Saturday,117,99,285,424,506,61.0,506.0,0.0
08:33,Saturday,118,100,286,427,508,61.0,508.0,0.0
08:34,Saturday,119,101,288,429,510,62.0,510.0,0.0
08:35,Saturday,120,101,289,431,512,63.0,512.0,0.0
08:36,Saturday,121,102,291,433,513,63.0,513.0,0.0
08:37,Saturday,122,103,292,436,515,64.0,515.0,0.0
08:38,Saturday,123,104,294,438,517,64.0,517.0,0.0
08:39,Saturday,124,105,295,440,519,65.0,519.0,0.0
08:40,Saturday,115,98,282,420,503,60.0,503.0,0.0
08:41,Saturday,116,98,283,422,504,60.0,504.0,0.0
08:42,Saturday,117,99,285,424,506,61.0,506.0,0.0
08:43,Saturday,118,100,286,427,508,61.0,508.0,0.0
08:44,Saturday,119,101,288,429,510,62.0,510.0,0.0
08:45,Saturday,120,101,289,431,512,63.0,512.0,0.0
08:46,Saturday,121,102,291,433,513,63.0,513.0,0.0
08:47,Saturday,122,103,292,436,515,64.0,515.0,0.0
08:48,Saturday,123,104,294,438,517,64.0,517.0,0.0
08:49,Saturday,124,105,295,440,519,65.0,519.0,0.0
08:50,Saturday,115,98,282,420,503,60.0,503.0,0.0
08:51,Saturday,116,98,283,422,504,60.0,504.0,0.0
08:52,Saturday,117,99,285,424,506,61.0,506.0,0.0
08:53,Saturday,118,100,286,427,508,61.0,508.0,0.0
08:54,Saturday,119,101,288,429,510,62.0,510.0,0.0
08:55,Saturday,120,101,289,431,512,63.0,512.0,0.0
08:56,Saturday,121,102,291,433,513,63.0,513.0,0.0
08:57,Saturday,122,103,292,436,515,64.0,515.0,0.0
08:58,Saturday,123,104,294,438,517,64.0,517.0,0.0
08:59,Saturday,124,105,295,440,519,65.0,519.0,0.0
09:00,Saturday,115,98,282,420,503,60.0,503.0,0.0
09:01,Saturday,116,98,283,422,504,60.0,504.0,0.0
09:02,Saturday,117,99,285,424,506,61.0,506.0,0.0
09:03,Saturday,118,100,286,427,508,61.0,508.0,0.0
09:04,Saturday,119,101,288,429,510,62.0,510.0,0.0
09:05,Saturday,120,101,289,431,512,63.0,512.0,0.0
09:06,Saturday,121,102,291,433,513,63.0,513.0,0.0
09:07,Saturday,122,103,292,436,515,64.0,515.0,0.0
09:08,Saturday,123,104,294,438,517,64.0,517.0,0.0
09:09,Saturday,124,105,295,440,519,65.0,519.0,0.0
09:10,Saturday,115,98,282,420,503,60.0,503.0,0.0
09:11,Saturday,116,98,283,422,504,60.0,504.0,0.0
09:12,Saturday,117,99,285,424,506,61.0,506.0,0.0
09:13,Saturday,118,100,286,427,508,61.0,508.0,0.0
09:14,Saturday,119,101,288,429,510,62.0,510.0,0.0
09:15,Saturday,120,101,289,431,512,63.0,512.0,0.0
09:16,Saturday,121,102,291,433,513,63.0,513.0,0.0
09:17,Saturday,122,103,292,436,515,64.0,515.0,0.0
09:18,Saturday,123,104,294,438,517,64.0,517.0,0.0
09:19,Saturday,124,105,295,440,519,65.0,519.0,0.0
09:20,Saturday,115,98,282,420,503,60.0,503.0,0.0
09:21,Saturday,116,98,283,422,504,60.0,504.0,0.0
09:22,Saturday,117,99,285,424,506,61.0,506.0,0.0
09:23,Saturday,118,100,286,427,508,61.0,508.0,0.0
09:24,Saturday,119,101,288,429,510,62.0,510.0,0.0
09:25,Saturday,120,101,289,431,512,63.0,512.0,0.0
09:26,Saturday,121,102,291,433,513,63.0,513.0,0.0
09:27,Saturday,122,103,292,436,515,64.0,515.0,0.0
09:28,Saturday,123,104,294,438,517,64.0,517.0,0.0
09:29,Saturday,124,105,295,440,519,65.0,519.0,0.0
09:30,Saturday,115,98,282,420,503,60.0,503.0,0.0
09:31,Saturday,116,98,283,422,504,60.0,504.0,0.0
09:32,Saturday,117,99,285,424,506,61.0,506.0,0.0
09:33,Saturday,118,100,286,427,508,61.0,508.0,0.0
09:34,Saturday,119,101,288,429,510,62.0,510.0,0.0
09:35,Saturday,120,101,289,431,512,63.0,512.0,0.0
09:36,Saturday,121,102,291,433,513,63.0,513.0,0.0
09:37,Saturday,122,103,292,436,515,64.0,515.0,0.0
09:38,Saturday,123,104,294,438,517,64.0,517.0,0.0
09:39,Saturday,124,105,295,440,519,65.0,519.0,0.0
09:40,Saturday,115,98,282,420,503,60.0,503.0,0.0
09:41,Saturday,116,98,283,422,504,60.0,504.0,0.0
09:42,Saturday,117,99,285,424,506,61.0,506.0,0.0
09:43,Saturday,118,100,286,427,508,61.0,508.0,0.0
09:44,Saturday,119,101,288,429,510,62.0,510.0,0.0
09:45,Saturday,120,101,289,431,512,63.0,512.0,0.0
09:46,Saturday,121,102,291,433,513,63.0,513.0,0.0
09:47,Saturday,122,103,292,436,515,64.0,515.0,0.0
09:48,Saturday,123,104,294,438,517,64.0,517.0,0.0
09:49,Saturday,124,105,295,440,519,65.0,519.0,0.0
09:50,Saturday,115,98,282,420,503,60.0,503.0,0.0
09:51,Saturday,116,98,283,422,504,60.0,504.0,0.0
09:52,Saturday,117,99,285,424,506,61.0,506.0,0.0
09:53,Saturday,118,100,286,427,508,61.0,508.0,0.0
09:54,Saturday,119,101,288,429,510,62.0,510.0,0.0
09:55,Saturday,120,101,289,431,512,63.0,512.0,0.0
09:56,Saturday,121,102,291,433,513,63.0,513.0,0.0
09:57,Saturday,122,103,292,436,515,64.0,515.0,0.0
09:58,Saturday,123,104,294,438,517,64.0,517.0,0.0
09:59,Saturday,124,105,295,440,519,65.0,519.0,0.0
10:00,Saturday,115,98,282,420,503,60.0,503.0,0.0
10:01,Saturday,116,98,283,422,504,60.0,504.0,0.0
10:02,Saturday,117,99,285,424,506,61.0,506.0,0.0
10:03,Saturday,118,100,286,427,508,61.0,508.0,0.0
10:04,Saturday,119,101,288,429,510,62.0,510.0,0.0
10:05,Saturday,120,101,289,431,512,63.0,512.0,0.0
10:06,Saturday,121,102,291,433,513,63.0,513.0,0.0
10:07,Saturday,122,103,292,436,515,64.0,515.0,0.0
10:08,Saturday,123,104,294,438,517,64.0,517.0,0.0
10:09,Saturday,124,105,295,440,519,65.0,519.0,0.0
10:10,Saturday,115,98,282,420,503,60.0,503.0,0.0
10:11,Saturday,116,98,283,422,504,60.0,504.0,0.0
10:12,Saturday,117,99,285,424,506,61.0,506.0,0.0
10:13,Saturday,118,100,286,427,508,61.0,508.0,0.0
10:14,Saturday,119,101,288,429,510,62.0,510.0,0.0
10:15,Saturday,120,101,289,431,512,63.0,512.0,0.0
10:16,Saturday,121,102,291,433,513,63.0,513.0,0.0
10:17,Saturday,122,103,292,436,515,64.0,515.0,0.0
10:18,Saturday,123,104,294,438,517,64.0,517.0,0.0
10:19,Saturday,124,105,295,440,519,65.0,519.0,0.0
10:20,Saturday,115,98,282,420,503,60.0,503.0,0.0
10:21,Saturday,116,98,283,422,504,60.0,504.0,0.0
10:22,Saturday,117,99,285,424,506,61.0,506.0,0.0
10:23,Saturday,118,100,286,427,508,61.0,508.0,0.0
10:24,Saturday,119,101,288,429,510,62.0,510.0,0.0
10:25,Saturday,120,101,289,431,512,63.0,512.0,0.0
10:26,Saturday,121,102,291,433,513,63.0,513.0,0.0
10:27,Saturday,122,103,292,436,515,64.0,515.0,0.0
10:28,Saturday,123,104,294,438,517,64.0,517.0,0.0
10:29,Saturday,124,105,295,440,519,65.0,519.0,0.0
10:30,Saturday,115,98,282,420,503,60.0,503.0,0.0
10:31,Saturday,116,98,283,422,504,60.0,504.0,0.0
10:32,Saturday,117,99,285,424,506,61.0,506.0,0.0
10:33,Saturday,118,100,286,427,508,61.0,508.0,0.0
10:34,Saturday,119,101,288,429,510,62.0,510.0,0.0
10:35,Saturday,120,101,289,431,512,63.0,512.0,0.0
10:36,Saturday,121,102,291,433,513,63.0,513.0,0.0
10:37,Saturday,122,103,292,436,515,64.0,515.0,0.0
10:38,Saturday,123,104,294,438,517,64.0,517.0,0.0
10:39,Saturday,124,105,295,440,519,65.0,519.0,0.0
10:40,Saturday,115,98,282,420,503,60.0,503.0,0.0
10:41,Saturday,116,98,283,422,504,60.0,504.0,0.0
10:42,Saturday,117,99,285,424,506,61.0,506.0,0.0
10:43,Saturday,118,100,286,427,508,61.0,508.0,0.0
10:44,Saturday,119,101,288,429,510,62.0,510.0,0.0
10:45,Saturday,120,101,289,431,512,63.0,512.0,0.0
10:46,Saturday,121,102,291,433,513,63.0,513.0,0.0
10:47,Saturday,122,103,292,436,515,64.0,515.0,0.0
10:48,Saturday,123,104,294,438,517,64.0,517.0,0.0
10:49,Saturday,124,105,295,440,519,65.0,519.0,0.0
10:50,Saturday,115,98,282,420,503,60.0,503.0,0.0
10:51,Saturday,116,98,283,422,504,60.0,504.0,0.0
10:52,Saturday,117,99,285,424,506,61.0,506.0,0.0
10:53,Saturday,118,100,286,427,508,61.0,508.0,0.0
10:54,Saturday,119,101,288,429,510,62.0,510.0,0.0
10:55,Saturday,120,101,289,431,512,63.0,512.0,0.0
10:56,Saturday,121,102,291,433,513,63.0,513.0,0.0
10:57,Saturday,122,103,292,436,515,64.0,515.0,0.0
10:58,Saturday,123,104,294,438,517,64.0,517.0,0.0
10:59,Saturday,124,105,295,440,519,65.0,519.0,0.0
11:00,Saturday,115,98,282,420,503,60.0,503.0,0.0
11:01,Saturday,116,98,283,422,504,60.0,504.0,0.0
11:02,Saturday,117,99,285,424,506,61.0,506.0,0.0
11:03,Saturday,118,100,286,427,508,61.0,508.0,0.0
11:04,Saturday,119,101,288,429,510,62.0,510.0,0.0
11:05,Saturday,120,101,289,431,512,63.0,512.0,0.0
11:06,Saturday,121,102,291,433,513,63.0,513.0,0.0
11:07,Saturday,122,103,292,436,515,64.0,515.0,0.0
11:08,Saturday,123,104,294,438,517,64.0,517.0,0.0
11:09,Saturday,124,105,295,440,519,65.0,519.0,0.0
11:10,Saturday,115,98,282,420,503,60.0,503.0,0.0
11:11,Saturday,116,98,283,422,504,60.0,504.0,0.0
11:12,Saturday,117,99,285,424,506,61.0,506.0,0.0
11:13,Saturday,118,100,286,427,508,61.0,508.0,0.0
11:14,Saturday,119,101,288,429,510,62.0,510.0,0.0
11:15,Saturday,120,101,289,431,512,63.0,512.0,0.0
11:16,Saturday,121,102,291,433,513,63.0,513.0,0.0
11:17,Saturday,122,103,292,436,515,64.0,515.0,0.0
11:18,Saturday,123,104,294,438,517,64.0,517.0,0.0
11:19,Saturday,124,105,295,440,519,65.0,519.0,0.0
11:20,Saturday,115,98,282,420,503,60.0,503.0,0.0
11:21,Saturday,116,98,283,422,504,60.0,504.0,0.0
11:22,Saturday,117,99,285,424,506,61.0,506.0,0.0
11:23,Saturday,118,100,286,427,508,61.0,508.0,0.0
11:24,Saturday,119,101,288,429,510,62.0,510.0,0.0
11:25,Saturday,120,101,289,431,512,63.0,512.0,0.0
11:26,Saturday,117,99,288,424,509,62.0,509.025,0.024999999999977263
11:27,Saturday,115,97,284,417,502,60.0,501.74,-0.2599999999999909
11:28,Saturday,112,95,280,410,495,59.0,495.115,0.1150000000000091
11:29,Saturday,110,93,276,403,489,58.0,489.715,0.714999999999975
11:30,Saturday,107,91,272,396,482,57.0,483.025,1.0249999999999773
11:31,Saturday,105,89,268,389,475,56.0,474.925,-0.07499999999998863
11:32,Saturday,102,87,264,382,468,54.0,466.225,-1.7749999999999773
11:33,Saturday,100,85,260,375,461,53.0,462.0,1.0
11:34,Saturday,97,83,256,368,454,52.0,454.47,0.4700000000000273
11:35,Saturday,95,81,252,361,447,51.0,447.115,0.1150000000000091
11:36,Saturday,92,79,248,354,440,50.0,439.865,-0.1349999999999909
11:37,Saturday,90,77,244,347,433,48.0,432.86,-0.13999999999998636
11:38,Saturday,87,75,240,340,426,47.0,425.9,-0.10000000000002274
11:39,Saturday,85,73,236,333,419,46.0,419.795,0.7950000000000159
11:40,Saturday,82,71,232,326,412,45.0,412.55,0.5500000000000114
11:41,Saturday,80,69,228,319,405,44.0,402.575,-2.4250000000000114
11:42,Saturday,77,67,224,312,398,42.0,397.77,-0.2300000000000182
11:43,Saturday,75,65,220,305,391,41.0,390.54,-0.45999999999997954
11:44,Saturday,72,63,216,298,384,40.0,382.9,-1.1000000000000227
11:45,Saturday,70,61,212,291,377,39.0,375.31,-1.6899999999999977
11:46,Saturday,67,59,208,284,370,38.0,366.77,-3.230000000000018
11:47,Saturday,65,57,204,277,363,36.0,362.455,-0.5450000000000159
11:48,Saturday,62,55,200,270,356,35.0,350.495,-5.5049999999999955
11:49,Saturday,60,53,196,263,349,34.0,344.755,-4.2450000000000045
11:50,Saturday,57,51,192,256,342,33.0,337.395,-4.605000000000018
11:51,Saturday,55,49,188,249,335,32.0,333.635,-1.365000000000009
11:52,Saturday,52,47,184,242,328,30.0,326.63,-1.3700000000000045
11:53,Saturday,50,45,180,235,321,29.0,320.085,-0.9150000000000205
11:54,Saturday,47,43,176,228,314,28.0,312.04,-1.9599999999999795
11:55,Saturday,45,41,172,221,307,27.0,305.77,-1.2300000000000182
11:56,Saturday,42,39,168,214,300,26.0,295.57,-4.430000000000007
11:57,Saturday,40,37,164,207,293,24.0,291.575,-1.4250000000000114
11:58,Saturday,37,35,160,200,286,23.0,284.91,-1.089999999999975
11:59,Saturday,35,33,156,193,279,22.0,277.425,-1.5749999999999886
12:00,Saturday,35,45,140,200,270,25.0,270.0,0.0
12:01,Saturday,37,46,144,207,277,26.0,276.89,-0.11000000000001364
12:02,Saturday,39,47,149,214,284,26.0,284.05,0.05000000000001137
12:03,Saturday,42,48,153,221,291,27.0,292.215,1.214999999999975
12:04,Saturday,44,49,158,228,298,28.0,298.98,0.9800000000000182
12:05,Saturday,46,50,162,235,305,29.0,307.19,2.1899999999999977
12:06,Saturday,49,51,167,242,312,29.0,314.175,2.1750000000000114
12:07,Saturday,51,52,171,249,319,30.0,322.085,3.0849999999999795
12:08,Saturday,53,53,176,256,326,31.0,328.33,2.329999999999984
12:09,Saturday,56,54,180,263,333,32.0,342.96,9.95999999999998
12:10,Saturday,58,55,185,270,340,33.0,341.655,1.6549999999999727
12:11,Saturday,60,56,189,277,347,33.0,348.83,1.829999999999984
12:12,Saturday,63,57,194,284,354,34.0,357.75,3.75
12:13,Saturday,65,58,198,291,361,35.0,361.92,0.9200000000000159
12:14,Saturday,67,59,203,298,368,36.0,368.895,0.8949999999999818
12:15,Saturday,70,60,207,305,375,37.0,376.165,1.1650000000000205
12:16,Saturday,72,61,212,312,382,37.0,383.065,1.0649999999999977
12:17,Saturday,74,62,216,319,389,38.0,390.02,1.0199999999999818
12:18,Saturday,77,63,221,326,396,39.0,397.33,1.329999999999984
12:19,Saturday,79,64,225,333,403,40.0,405.975,2.9750000000000227
12:20,Saturday,81,65,230,340,410,41.0,411.67,1.670000000000016
12:21,Saturday,84,66,234,347,417,41.0,420.435,3.4350000000000023
12:22,Saturday,86,67,239,354,424,42.0,426.08,2.079999999999984
12:23,Saturday,88,68,243,361,431,43.0,432.32,1.3199999999999932
12:24,Saturday,91,69,248,368,438,44.0,439.475,1.4750000000000227
12:25,Saturday,93,70,252,375,445,45.0,448.465,3.464999999999975
12:26,Saturday,95,71,257,382,452,45.0,453.49,1.490000000000009
12:27,Saturday,98,72,261,389,459,46.0,460.815,1.8149999999999977
12:28,Saturday,100,73,266,396,466,47.0,468.805,2.805000000000007
12:29,Saturday,102,74,270,403,473,48.0,476.04,3.0400000000000205
12:30,Saturday,105,75,275,410,480,49.0,482.18,2.180000000000007
12:31,Saturday,107,76,279,417,487,49.0,492.26,5.259999999999991
12:32,Saturday,109,77,284,424,494,50.0,498.98,4.980000000000018
12:33,Saturday,112,78,288,431,501,51.0,502.885,1.884999999999991
12:34,Saturday,114,79,293,438,508,52.0,509.58,1.579999999999984
12:35,Saturday,116,80,297,445,515,53.0,516.875,1.875
12:36,Saturday,119,81,302,452,522,53.0,522.9,0.8999999999999773
12:37,Saturday,121,82,306,459,529,54.0,530.155,1.1549999999999727
12:38,Saturday,123,83,311,466,536,55.0,538.875,2.875
12:39,Saturday,126,84,315,473,543,56.0,544.055,1.05499999999995
12:40,Saturday,128,85,320,480,550,57.0,551.385,1.384999999999991
12:41,Saturday,130,86,324,487,557,57.0,558.395,1.3949999999999818
12:42,Saturday,133,87,329,494,564,58.0,566.085,2.0850000000000364
12:43,Saturday,135,88,333,501,571,59.0,575.0,4.0
12:44,Saturday,137,89,338,508,578,60.0,579.37,1.3700000000000045
12:45,Saturday,140,90,342,515,585,61.0,588.845,3.8450000000000273
12:46,Saturday,142,91,347,522,592,61.0,593.59,1.5900000000000318
12:47,Saturday,144,92,351,529,599,62.0,600.78,1.7799999999999727
12:48,Saturday,147,93,356,536,606,63.0,607.04,1.0399999999999636
12:49,Saturday,149,94,360,543,613,64.0,614.35,1.3500000000000227
12:50,Saturday,151,95,365,550,620,65.0,624.0,4.0
12:51,Saturday,154,96,369,557,627,65.0,629.61,2.6100000000000136
12:52,Saturday,156,97,374,564,634,66.0,638.48,4.480000000000018
12:53,Saturday,158,98,378,571,641,67.0,643.99,2.990000000000009
12:54,Saturday,161,99,383,578,648,68.0,651.285,3.284999999999968
12:55,Saturday,163,100,387,585,655,69.0,655.995,0.9950000000000045
12:56,Saturday,165,101,392,592,662,69.0,662.275,0.27499999999997726
12:57,Saturday,168,102,396,599,669,70.0,670.915,1.9149999999999636
12:58,Saturday,170,103,401,606,676,71.0,677.985,1.9850000000000136
12:59,Saturday,180,140,400,600,690,90.0,690.0,0.0
13:00,Saturday,175,137,392,586,677,88.0,677.0,0.0
13:01,Saturday,176,137,393,589,679,88.0,679.0,0.0
13:02,Saturday,177,138,395,592,682,89.0,682.0,0.0
13:03,Saturday,178,139,396,594,685,89.0,685.0,0.0
13:04,Saturday,179,139,398,597,688,90.0,688.0,0.0
13:05,Saturday,180,140,400,600,690,90.0,690.0,0.0
13:06,Saturday,181,141,401,603,693,91.0,693.0,0.0
13:07,Saturday,182,141,403,605,696,91.0,696.0,0.0
13:08,Saturday,183,142,405,608,699,92.0,699.0,0.0
13:09,Saturday,184,143,406,611,701,92.0,701.0,0.0
13:10,Saturday,175,137,392,586,677,88.0,677.0,0.0
13:11,Saturday,176,137,393,589,679,88.0,679.0,0.0
13:12,Saturday,177,138,395,592,682,89.0,682.0,0.0
13:13,Saturday,178,139,396,594,685,89.0,685.0,0.0
13:14,Saturday,179,139,398,597,688,90.0,688.0,0.0
13:15,Saturday,180,140,400,600,690,90.0,690.0,0.0
13:16,Saturday,181,141,401,603,693,91.0,693.0,0.0
13:17,Saturday,182,141,403,605,696,91.0,696.0,0.0
13:18,Saturday,183,142,405,608,699,92.0,699.0,0.0
13:19,Saturday,184,143,406,611,701,92.0,701.0,0.0
13:20,Saturday,175,137,392,586,677,88.0,677.0,0.0
13:21,Saturday,176,137,393,589,679,88.0,679.0,0.0
13:22,Saturday,177,138,395,592,682,89.0,682.0,0.0
13:23,Saturday,178,139,396,594,685,89.0,685.0,0.0
13:24,Saturday,179,139,398,597,688,90.0,688.0,0.0
13:25,Saturday,180,140,400,600,690,90.0,690.0,0.0
13:26,Saturday,181,141,401,603,693,91.0,693.0,0.0
13:27,Saturday,182,141,403,605,696,91.0,696.0,0.0
13:28,Saturday,183,142,405,608,699,92.0,699.0,0.0
13:29,Saturday,184,143,406,611,701,92.0,701.0,0.0
13:30,Saturday,175,137,392,586,677,88.0,677.0,0.0
13:31,Saturday,176,137,393,589,679,88.0,679.0,0.0
13:32,Saturday,177,138,395,592,682,89.0,682.0,0.0
13:33,Saturday,178,139,396,594,685,89.0,685.0,0.0
13:34,Saturday,179,139,398,597,688,90.0,688.0,0.0
13:35,Saturday,180,140,400,600,690,90.0,690.0,0.0
13:36,Saturday,181,141,401,603,693,91.0,693.0,0.0
13:37,Saturday,182,141,403,605,696,91.0,696.0,0.0
13:38,Saturday,183,142,405,608,699,92.0,699.0,0.0
13:39,Saturday,184,143,406,611,701,92.0,701.0,0.0
14:00,Saturday,175,137,392,586,677,88.0,677.0,0.0
14:01,Saturday,176,137,393,589,679,88.0,679.0,0.0
14:02,Saturday,177,138,395,592,682,89.0,682.0,0.0
14:03,Saturday,178,139,396,594,685,89.0,685.0,0.0
14:04,Saturday,179,139,398,597,688,90.0,688.0,0.0
14:05,Saturday,180,140,400,600,690,90.0,690.0,0.0
14:06,Saturday,181,141,401,603,693,91.0,693.0,0.0
14:07,Saturday,182,141,403,605,696,91.0,696.0,0.0
14:08,Saturday,183,142,405,608,699,92.0,699.0,0.0
14:09,Saturday,184,143,406,611,701,92.0,701.0,0.0
14:10,Saturday,175,137,392,586,677,88.0,677.0,0.0
14:11,Saturday,176,137,393,589,679,88.0,679.0,0.0
14:12,Saturday,177,138,395,592,682,89.0,682.0,0.0
14:13,Saturday,178,139,396,594,685,89.0,685.0,0.0
14:14,Saturday,179,139,398,597,688,90.0,688.0,0.0
14:15,Saturday,180,140,400,600,690,90.0,690.0,0.0
14:16,Saturday,181,141,401,603,693,91.0,693.0,0.0
14:17,Saturday,182,141,403,605,696,91.0,696.0,0.0
14:18,Saturday,183,142,405,608,699,92.0,699.0,0.0
14:19,Saturday,184,143,406,611,701,92.0,701.0,0.0
14:20,Saturday,175,137,392,586,677,88.0,677.0,0.0
14:21,Saturday,176,137,393,589,679,88.0,679.0,0.0
14:22,Saturday,177,138,395,592,682,89.0,682.0,0.0
14:23,Saturday,178,139,396,594,685,89.0,685.0,0.0
14:24,Saturday,179,139,398,597,688,90.0,688.0,0.0
14:25,Saturday,180,140,400,600,690,90.0,690.0,0.0
14:26,Saturday,181,141,401,603,693,91.0,693.0,0.0
14:27,Saturday,182,141,403,605,696,91.0,696.0,0.0
14:28,Saturday,183,142,405,608,699,92.0,699.0,0.0
14:29,Saturday,184,143,406,611,701,92.0,701.0,0.0
14:30,Saturday,175,137,392,586,677,88.0,677.0,0.0
14:31,Saturday,176,137,393,589,679,88.0,679.0,0.0
14:32,Saturday,177,138,395,592,682,89.0,682.0,0.0
14:33,Saturday,178,139,396,594,685,89.0,685.0,0.0
14:34,Saturday,179,139,398,597,688,90.0,688.0,0.0
14:35,Saturday,180,140,400,600,690,90.0,690.0,0.0
14:36,Saturday,181,141,401,603,693,91.0,693.0,0.0
14:37,Saturday,182,141,403,605,696,91.0,696.0,0.0
14:38,Saturday,183,142,405,608,699,92.0,699.0,0.0
14:39,Saturday,184,143,406,611,701,92.0,701.0,0.0
